contamination,threshold,precision,recall,f1,predicted_positives
0.258,0.1413192737383746,0.057692307692307696,0.21428571428571427,0.09090909090909091,52
0.259,0.14142300336945665,0.057692307692307696,0.21428571428571427,0.09090909090909091,52
0.26,0.14152673300053867,0.057692307692307696,0.21428571428571427,0.09090909090909091,52
0.261,0.14163046263162068,0.057692307692307696,0.21428571428571427,0.09090909090909091,52
0.262,0.14173483139301296,0.05660377358490566,0.21428571428571427,0.08955223880597014,53
0.263,0.1418394826685279,0.05660377358490566,0.21428571428571427,0.08955223880597014,53
0.264,0.1419441339440428,0.05660377358490566,0.21428571428571427,0.08955223880597014,53
0.265,0.14204878521955772,0.05660377358490566,0.21428571428571427,0.08955223880597014,53
0.266,0.14215343649507262,0.05660377358490566,0.21428571428571427,0.08955223880597014,53
0.267,0.1425886632904952,0.05555555555555555,0.21428571428571427,0.08823529411764706,54
0.268,0.1431879350807591,0.05555555555555555,0.21428571428571427,0.08823529411764706,54
0.269,0.14378720687102306,0.05555555555555555,0.21428571428571427,0.08823529411764706,54
0.27,0.14438647866128698,0.05555555555555555,0.21428571428571427,0.08823529411764706,54
0.271,0.1449857504515509,0.05555555555555555,0.21428571428571427,0.08823529411764706,54
0.272,0.14532487452933504,0.05454545454545454,0.21428571428571427,0.08695652173913043,55
0.273,0.14551969792285308,0.05454545454545454,0.21428571428571427,0.08695652173913043,55
0.274,0.14571452131637108,0.05454545454545454,0.21428571428571427,0.08695652173913043,55
0.275,0.14590934470988912,0.05454545454545454,0.21428571428571427,0.08695652173913043,55
0.276,0.14610416810340715,0.05454545454545454,0.21428571428571427,0.08695652173913043,55
0.277,0.14642684444656473,0.05357142857142857,0.21428571428571427,0.08571428571428572,56
0.278,0.1468285193602313,0.05357142857142857,0.21428571428571427,0.08571428571428572,56
0.279,0.14723019427389789,0.05357142857142857,0.21428571428571427,0.08571428571428572,56
0.28,0.14763186918756446,0.05357142857142857,0.21428571428571427,0.08571428571428572,56
0.281,0.14803354410123104,0.05357142857142857,0.21428571428571427,0.08571428571428572,56
0.28200000000000003,0.14824813308595922,0.05263157894736842,0.21428571428571427,0.08450704225352113,57
0.28300000000000003,0.14833429867878903,0.05263157894736842,0.21428571428571427,0.08450704225352113,57
0.28400000000000003,0.1484204642716188,0.05263157894736842,0.21428571428571427,0.08450704225352113,57
0.28500000000000003,0.14850662986444862,0.05263157894736842,0.21428571428571427,0.08450704225352113,57
0.28600000000000003,0.1485927954572784,0.05263157894736842,0.21428571428571427,0.08450704225352113,57
0.28700000000000003,0.14867728083799536,0.05172413793103448,0.21428571428571427,0.08333333333333333,58
0.28800000000000003,0.1487604874732105,0.05172413793103448,0.21428571428571427,0.08333333333333333,58
0.28900000000000003,0.14884369410842563,0.05172413793103448,0.21428571428571427,0.08333333333333333,58
0.29,0.14892690074364073,0.05172413793103448,0.21428571428571427,0.08333333333333333,58
0.291,0.14901010737885587,0.05172413793103448,0.21428571428571427,0.08333333333333333,58
0.292,0.14915429147594245,0.05084745762711865,0.21428571428571427,0.0821917808219178,59
0.293,0.149349854730717,0.05084745762711865,0.21428571428571427,0.0821917808219178,59
0.294,0.14954541798549154,0.05084745762711865,0.21428571428571427,0.0821917808219178,59
0.295,0.14974098124026608,0.05084745762711865,0.21428571428571427,0.0821917808219178,59
0.296,0.14993654449504062,0.05084745762711865,0.21428571428571427,0.0821917808219178,59
0.297,0.1500916556728743,0.05,0.21428571428571427,0.08108108108108109,60
0.298,0.15020906394404465,0.05,0.21428571428571427,0.08108108108108109,60
0.299,0.15032647221521497,0.05,0.21428571428571427,0.08108108108108109,60
0.3,0.1504438804863853,0.05,0.21428571428571427,0.08108108108108109,60
0.301,0.15056128875755564,0.05,0.21428571428571427,0.08108108108108109,60
0.302,0.15069419020497724,0.04918032786885246,0.21428571428571427,0.08,61
0.303,0.1508430591095558,0.04918032786885246,0.21428571428571427,0.08,61
0.304,0.15099192801413436,0.04918032786885246,0.21428571428571427,0.08,61
0.305,0.15114079691871293,0.04918032786885246,0.21428571428571427,0.08,61
0.306,0.15128966582329148,0.04918032786885246,0.21428571428571427,0.08,61
0.307,0.15147080195843635,0.04838709677419355,0.21428571428571427,0.07894736842105263,62
0.308,0.1516887157972374,0.04838709677419355,0.21428571428571427,0.07894736842105263,62
0.309,0.15190662963603843,0.04838709677419355,0.21428571428571427,0.07894736842105263,62
0.31,0.15212454347483947,0.04838709677419355,0.21428571428571427,0.07894736842105263,62
0.311,0.15234245731364052,0.04838709677419355,0.21428571428571427,0.07894736842105263,62
0.312,0.15251564324205252,0.06349206349206349,0.2857142857142857,0.1038961038961039,63
0.313,0.15263241101076924,0.06349206349206349,0.2857142857142857,0.1038961038961039,63
0.314,0.152749178779486,0.06349206349206349,0.2857142857142857,0.1038961038961039,63
0.315,0.15286594654820274,0.06349206349206349,0.2857142857142857,0.1038961038961039,63
0.316,0.15298271431691945,0.06349206349206349,0.2857142857142857,0.1038961038961039,63
0.317,0.15312356210306297,0.0625,0.2857142857142857,0.10256410256410256,64
0.318,0.1532980638894656,0.0625,0.2857142857142857,0.10256410256410256,64
0.319,0.15347256567586823,0.0625,0.2857142857142857,0.10256410256410256,64
0.32,0.15364706746227086,0.0625,0.2857142857142857,0.10256410256410256,64
0.321,0.15382156924867352,0.0625,0.2857142857142857,0.10256410256410256,64
0.322,0.15395109780144103,0.06153846153846154,0.2857142857142857,0.10126582278481013,65
0.323,0.15401086018408236,0.06153846153846154,0.2857142857142857,0.10126582278481013,65
0.324,0.15407062256672363,0.06153846153846154,0.2857142857142857,0.10126582278481013,65
0.325,0.15413038494936493,0.06153846153846154,0.2857142857142857,0.10126582278481013,65
0.326,0.15419014733200626,0.06153846153846154,0.2857142857142857,0.10126582278481013,65
0.327,0.15424544292586748,0.06060606060606061,0.2857142857142857,0.1,66
0.328,0.15429302871991657,0.06060606060606061,0.2857142857142857,0.1,66
0.329,0.15434061451396566,0.06060606060606061,0.2857142857142857,0.1,66
0.33,0.15438820030801476,0.06060606060606061,0.2857142857142857,0.1,66
0.331,0.15443578610206385,0.06060606060606061,0.2857142857142857,0.1,66
0.332,0.15450366568468638,0.05970149253731343,0.2857142857142857,0.09876543209876543,67
0.333,0.15461064065411947,0.05970149253731343,0.2857142857142857,0.09876543209876543,67
0.334,0.15471761562355257,0.05970149253731343,0.2857142857142857,0.09876543209876543,67
0.335,0.15482459059298567,0.05970149253731343,0.2857142857142857,0.09876543209876543,67
0.336,0.15493156556241877,0.05970149253731343,0.2857142857142857,0.09876543209876543,67
0.337,0.1550229326154614,0.07352941176470588,0.35714285714285715,0.12195121951219512,68
0.338,0.155080606388677,0.07352941176470588,0.35714285714285715,0.12195121951219512,68
0.339,0.15513828016189257,0.07352941176470588,0.35714285714285715,0.12195121951219512,68
0.34,0.15519595393510816,0.07352941176470588,0.35714285714285715,0.12195121951219512,68
0.341,0.15525362770832374,0.07352941176470588,0.35714285714285715,0.12195121951219512,68
0.342,0.15537002644550144,0.07246376811594203,0.35714285714285715,0.12048192771084337,69
0.343,0.1556291875950698,0.07246376811594203,0.35714285714285715,0.12048192771084337,69
0.34400000000000003,0.1558883487446382,0.07246376811594203,0.35714285714285715,0.12048192771084337,69
0.34500000000000003,0.15614750989420653,0.07246376811594203,0.35714285714285715,0.12048192771084337,69
0.34600000000000003,0.1564066710437749,0.07246376811594203,0.35714285714285715,0.12048192771084337,69
0.34700000000000003,0.1566210955204429,0.07142857142857142,0.35714285714285715,0.11904761904761904,70
0.34800000000000003,0.1567122831245929,0.07142857142857142,0.35714285714285715,0.11904761904761904,70
0.34900000000000003,0.1568034707287429,0.07142857142857142,0.35714285714285715,0.11904761904761904,70
0.35000000000000003,0.15689465833289287,0.07142857142857142,0.35714285714285715,0.11904761904761904,70
0.35100000000000003,0.15698584593704287,0.07142857142857142,0.35714285714285715,0.11904761904761904,70
0.35200000000000004,0.1571000270005476,0.07042253521126761,0.35714285714285715,0.11764705882352941,71
0.353,0.15728654165493902,0.07042253521126761,0.35714285714285715,0.11764705882352941,71
0.354,0.15747305630933042,0.07042253521126761,0.35714285714285715,0.11764705882352941,71
0.355,0.15765957096372185,0.07042253521126761,0.35714285714285715,0.11764705882352941,71
0.356,0.15784608561811328,0.07042253521126761,0.35714285714285715,0.11764705882352941,71
0.357,0.1579960468402997,0.06944444444444445,0.35714285714285715,0.11627906976744186,72
0.358,0.15801339561076572,0.06944444444444445,0.35714285714285715,0.11627906976744186,72
0.359,0.15803074438123174,0.06944444444444445,0.35714285714285715,0.11627906976744186,72
0.36,0.1580480931516978,0.06944444444444445,0.35714285714285715,0.11627906976744186,72
0.361,0.15806544192216382,0.06944444444444445,0.35714285714285715,0.11627906976744186,72
0.362,0.15808027579555795,0.0684931506849315,0.35714285714285715,0.11494252873563218,73
0.363,0.1580844544471475,0.0684931506849315,0.35714285714285715,0.11494252873563218,73
0.364,0.15808863309873705,0.0684931506849315,0.35714285714285715,0.11494252873563218,73
0.365,0.1580928117503266,0.0684931506849315,0.35714285714285715,0.11494252873563218,73
0.366,0.15809699040191616,0.0684931506849315,0.35714285714285715,0.11494252873563218,73
0.367,0.1581030322778307,0.06756756756756757,0.35714285714285715,0.11363636363636363,74
0.368,0.15811844673671346,0.06756756756756757,0.35714285714285715,0.11363636363636363,74
0.369,0.15813386119559622,0.06756756756756757,0.35714285714285715,0.11363636363636363,74
0.37,0.15814927565447898,0.06756756756756757,0.35714285714285715,0.11363636363636363,74
0.371,0.15816469011336173,0.06756756756756757,0.35714285714285715,0.11363636363636363,74
0.372,0.1581842630661064,0.06666666666666667,0.35714285714285715,0.11235955056179775,75
0.373,0.15822923253493643,0.06666666666666667,0.35714285714285715,0.11235955056179775,75
0.374,0.15827420200376643,0.06666666666666667,0.35714285714285715,0.11235955056179775,75
0.375,0.15831917147259644,0.06666666666666667,0.35714285714285715,0.11235955056179775,75
0.376,0.15836414094142648,0.06666666666666667,0.35714285714285715,0.11235955056179775,75
0.377,0.15843116546357403,0.06578947368421052,0.35714285714285715,0.1111111111111111,76
0.378,0.1586669590893688,0.06578947368421052,0.35714285714285715,0.1111111111111111,76
0.379,0.15890275271516358,0.06578947368421052,0.35714285714285715,0.1111111111111111,76
0.38,0.15913854634095834,0.06578947368421052,0.35714285714285715,0.1111111111111111,76
0.381,0.1593743399667531,0.06578947368421052,0.35714285714285715,0.1111111111111111,76
0.382,0.15959843390424638,0.07792207792207792,0.42857142857142855,0.13186813186813187,77
0.383,0.15970488097604166,0.07792207792207792,0.42857142857142855,0.13186813186813187,77
0.384,0.1598113280478369,0.07792207792207792,0.42857142857142855,0.13186813186813187,77
0.385,0.15991777511963218,0.07792207792207792,0.42857142857142855,0.13186813186813187,77
0.386,0.16002422219142745,0.07792207792207792,0.42857142857142855,0.13186813186813187,77
0.387,0.16013175921563674,0.07692307692307693,0.42857142857142855,0.13043478260869565,78
0.388,0.16025489094361609,0.07692307692307693,0.42857142857142855,0.13043478260869565,78
0.389,0.1603780226715954,0.07692307692307693,0.42857142857142855,0.13043478260869565,78
0.39,0.16050115439957474,0.07692307692307693,0.42857142857142855,0.13043478260869565,78
0.391,0.16062428612755408,0.07692307692307693,0.42857142857142855,0.13043478260869565,78
0.392,0.1607436747860476,0.0759493670886076,0.42857142857142855,0.12903225806451613,79
0.393,0.16077369766056665,0.0759493670886076,0.42857142857142855,0.12903225806451613,79
0.394,0.16080372053508568,0.0759493670886076,0.42857142857142855,0.12903225806451613,79
0.395,0.16083374340960474,0.0759493670886076,0.42857142857142855,0.12903225806451613,79
0.396,0.1608637662841238,0.0759493670886076,0.42857142857142855,0.12903225806451613,79
0.397,0.16089349335330844,0.075,0.42857142857142855,0.1276595744680851,80
0.398,0.16090389447397757,0.075,0.42857142857142855,0.1276595744680851,80
0.399,0.16091429559464673,0.075,0.42857142857142855,0.1276595744680851,80
0.4,0.16092469671531587,0.075,0.42857142857142855,0.1276595744680851,80
0.401,0.160935097835985,0.075,0.42857142857142855,0.1276595744680851,80
0.402,0.16094549895665414,0.075,0.42857142857142855,0.1276595744680851,80
0.403,0.16111324546424957,0.07407407407407407,0.42857142857142855,0.12631578947368421,81
0.404,0.1612825893869407,0.07407407407407407,0.42857142857142855,0.12631578947368421,81
0.405,0.16145193330963178,0.07407407407407407,0.42857142857142855,0.12631578947368421,81
0.406,0.16162127723232292,0.07407407407407407,0.42857142857142855,0.12631578947368421,81
0.40700000000000003,0.16179062115501402,0.07407407407407407,0.42857142857142855,0.12631578947368421,81
0.40800000000000003,0.1618551288044505,0.07317073170731707,0.42857142857142855,0.125,82
0.40900000000000003,0.16191581429809124,0.07317073170731707,0.42857142857142855,0.125,82
0.41000000000000003,0.16197649979173195,0.07317073170731707,0.42857142857142855,0.125,82
0.41100000000000003,0.1620371852853727,0.07317073170731707,0.42857142857142855,0.125,82
0.41200000000000003,0.16209787077901341,0.07317073170731707,0.42857142857142855,0.125,82
0.41300000000000003,0.16216904408244753,0.07228915662650602,0.42857142857142855,0.12371134020618557,83
0.41400000000000003,0.16224089040041384,0.07228915662650602,0.42857142857142855,0.12371134020618557,83
0.41500000000000004,0.16231273671838015,0.07228915662650602,0.42857142857142855,0.12371134020618557,83
0.41600000000000004,0.16238458303634645,0.07228915662650602,0.42857142857142855,0.12371134020618557,83
0.41700000000000004,0.16245642935431276,0.07228915662650602,0.42857142857142855,0.12371134020618557,83
0.418,0.16252130790580727,0.07142857142857142,0.42857142857142855,0.12244897959183673,84
0.419,0.16258553562197198,0.07142857142857142,0.42857142857142855,0.12244897959183673,84
0.42,0.16264976333813672,0.07142857142857142,0.42857142857142855,0.12244897959183673,84
0.421,0.16271399105430145,0.07142857142857142,0.42857142857142855,0.12244897959183673,84
0.422,0.16277821877046617,0.07142857142857142,0.42857142857142855,0.12244897959183673,84
0.423,0.16279550441828666,0.07058823529411765,0.42857142857142855,0.12121212121212122,85
0.424,0.16280695545874235,0.07058823529411765,0.42857142857142855,0.12121212121212122,85
0.425,0.16281840649919802,0.07058823529411765,0.42857142857142855,0.12121212121212122,85
0.426,0.1628298575396537,0.07058823529411765,0.42857142857142855,0.12121212121212122,85
0.427,0.1628413085801094,0.07058823529411765,0.42857142857142855,0.12121212121212122,85
0.428,0.1629533825374616,0.06976744186046512,0.42857142857142855,0.12,86
0.429,0.1630812519526988,0.06976744186046512,0.42857142857142855,0.12,86
0.43,0.16320912136793594,0.06976744186046512,0.42857142857142855,0.12,86
0.431,0.1633369907831731,0.06976744186046512,0.42857142857142855,0.12,86
0.432,0.16346486019841025,0.06976744186046512,0.42857142857142855,0.12,86
0.433,0.16364856418705695,0.06896551724137931,0.42857142857142855,0.1188118811881188,87
0.434,0.16384296701611745,0.06896551724137931,0.42857142857142855,0.1188118811881188,87
0.435,0.16403736984517792,0.06896551724137931,0.42857142857142855,0.1188118811881188,87
0.436,0.1642317726742384,0.06896551724137931,0.42857142857142855,0.1188118811881188,87
0.437,0.1644261755032989,0.06896551724137931,0.42857142857142855,0.1188118811881188,87
0.438,0.16448948984068434,0.06818181818181818,0.42857142857142855,0.11764705882352941,88
0.439,0.1645228642139218,0.06818181818181818,0.42857142857142855,0.11764705882352941,88
0.44,0.1645562385871592,0.06818181818181818,0.42857142857142855,0.11764705882352941,88
0.441,0.16458961296039665,0.06818181818181818,0.42857142857142855,0.11764705882352941,88
0.442,0.1646229873336341,0.06818181818181818,0.42857142857142855,0.11764705882352941,88
0.443,0.16465719454910313,0.06741573033707865,0.42857142857142855,0.11650485436893204,89
0.444,0.16469162456313094,0.06741573033707865,0.42857142857142855,0.11650485436893204,89
0.445,0.16472605457715878,0.06741573033707865,0.42857142857142855,0.11650485436893204,89
0.446,0.16476048459118658,0.06741573033707865,0.42857142857142855,0.11650485436893204,89
0.447,0.1647949146052144,0.06741573033707865,0.42857142857142855,0.11650485436893204,89
0.448,0.16482072536049158,0.06666666666666667,0.42857142857142855,0.11538461538461539,90
0.449,0.164843870950234,0.06666666666666667,0.42857142857142855,0.11538461538461539,90
0.45,0.16486701653997643,0.06666666666666667,0.42857142857142855,0.11538461538461539,90
0.451,0.16489016212971885,0.06666666666666667,0.42857142857142855,0.11538461538461539,90
0.452,0.1649133077194613,0.06666666666666667,0.42857142857142855,0.11538461538461539,90
0.453,0.1652283684895882,0.06593406593406594,0.42857142857142855,0.11428571428571428,91
0.454,0.16564669177250402,0.06593406593406594,0.42857142857142855,0.11428571428571428,91
0.455,0.16606501505541993,0.06593406593406594,0.42857142857142855,0.11428571428571428,91
0.456,0.1664833383383358,0.06593406593406594,0.42857142857142855,0.11428571428571428,91
0.457,0.1669016616212517,0.06593406593406594,0.42857142857142855,0.11428571428571428,91
0.458,0.16707090304896421,0.06521739130434782,0.42857142857142855,0.11320754716981132,92
0.459,0.16714016091508097,0.06521739130434782,0.42857142857142855,0.11320754716981132,92
0.46,0.16720941878119774,0.06521739130434782,0.42857142857142855,0.11320754716981132,92
0.461,0.16727867664731452,0.06521739130434782,0.42857142857142855,0.11320754716981132,92
0.462,0.1673479345134313,0.06521739130434782,0.42857142857142855,0.11320754716981132,92
0.463,0.16743037908544436,0.06451612903225806,0.42857142857142855,0.11214953271028037,93
0.464,0.16751879136377548,0.06451612903225806,0.42857142857142855,0.11214953271028037,93
0.465,0.16760720364210657,0.06451612903225806,0.42857142857142855,0.11214953271028037,93
0.466,0.1676956159204377,0.06451612903225806,0.42857142857142855,0.11214953271028037,93
0.467,0.16778402819876878,0.06451612903225806,0.42857142857142855,0.11214953271028037,93
0.468,0.1680392060615418,0.06382978723404255,0.42857142857142855,0.1111111111111111,94
0.46900000000000003,0.16837903009217547,0.06382978723404255,0.42857142857142855,0.1111111111111111,94
0.47000000000000003,0.1687188541228091,0.06382978723404255,0.42857142857142855,0.1111111111111111,94
0.47100000000000003,0.16905867815344275,0.06382978723404255,0.42857142857142855,0.1111111111111111,94
0.47200000000000003,0.16939850218407643,0.06382978723404255,0.42857142857142855,0.1111111111111111,94
0.47300000000000003,0.16960340880719052,0.06315789473684211,0.42857142857142855,0.11009174311926606,95
0.47400000000000003,0.1697318268213171,0.06315789473684211,0.42857142857142855,0.11009174311926606,95
0.47500000000000003,0.1698602448354437,0.06315789473684211,0.42857142857142855,0.11009174311926606,95
0.47600000000000003,0.16998866284957032,0.06315789473684211,0.42857142857142855,0.11009174311926606,95
0.47700000000000004,0.17011708086369692,0.06315789473684211,0.42857142857142855,0.11009174311926606,95
0.47800000000000004,0.17018355110573316,0.0625,0.42857142857142855,0.10909090909090909,96
0.47900000000000004,0.17021092316374514,0.0625,0.42857142857142855,0.10909090909090909,96
0.48000000000000004,0.17023829522175715,0.0625,0.42857142857142855,0.10909090909090909,96
0.481,0.17026566727976913,0.0625,0.42857142857142855,0.10909090909090909,96
0.482,0.17029303933778112,0.0625,0.42857142857142855,0.10909090909090909,96
0.483,0.1704616291526012,0.061855670103092786,0.42857142857142855,0.10810810810810811,97
0.484,0.17072919209612444,0.061855670103092786,0.42857142857142855,0.10810810810810811,97
0.485,0.17099675503964767,0.061855670103092786,0.42857142857142855,0.10810810810810811,97
0.486,0.1712643179831709,0.061855670103092786,0.42857142857142855,0.10810810810810811,97
0.487,0.17153188092669414,0.061855670103092786,0.42857142857142855,0.10810810810810811,97
0.488,0.17183447390921477,0.061224489795918366,0.42857142857142855,0.10714285714285714,98
0.489,0.17216427772559945,0.061224489795918366,0.42857142857142855,0.10714285714285714,98
0.49,0.17249408154198415,0.061224489795918366,0.42857142857142855,0.10714285714285714,98
0.491,0.17282388535836885,0.061224489795918366,0.42857142857142855,0.10714285714285714,98
0.492,0.17315368917475354,0.061224489795918366,0.42857142857142855,0.10714285714285714,98
0.493,0.17332906610767965,0.06060606060606061,0.42857142857142855,0.10619469026548672,99
0.494,0.17337166478566943,0.06060606060606061,0.42857142857142855,0.10619469026548672,99
0.495,0.1734142634636592,0.06060606060606061,0.42857142857142855,0.10619469026548672,99
0.496,0.173456862141649,0.06060606060606061,0.42857142857142855,0.10619469026548672,99
0.497,0.17349946081963877,0.06060606060606061,0.42857142857142855,0.10619469026548672,99
0.498,0.173572614880625,0.06,0.42857142857142855,0.10526315789473684,100
0.499,0.17367482651171573,0.06,0.42857142857142855,0.10526315789473684,100
0.5,0.17377703814280643,0.06,0.42857142857142855,0.10526315789473684,100
